,Area Code (ISO3),Area,Element,Year,Unit,Value,Series,Value_porcentaje,Value_porcentaje_1,Source
3560,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2049,1000 persons,5.817,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3561,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2050,1000 persons,5.783,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3562,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2051,1000 persons,5.755,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3563,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2052,1000 persons,5.723,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3564,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2053,1000 persons,5.694,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3565,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2054,1000 persons,5.666,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3566,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2055,1000 persons,5.637,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3567,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2056,1000 persons,5.606,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3568,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2057,1000 persons,5.576,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3569,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2058,1000 persons,5.545,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3570,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2059,1000 persons,5.52,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3571,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2060,1000 persons,5.487,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3572,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2061,1000 persons,5.459,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3573,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2062,1000 persons,5.433,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3574,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2063,1000 persons,5.404,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3575,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2064,1000 persons,5.377,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3576,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2065,1000 persons,5.349,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3577,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2066,1000 persons,5.322,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3578,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2067,1000 persons,5.299,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3579,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2068,1000 persons,5.264,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3580,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2069,1000 persons,5.237,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3581,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2070,1000 persons,5.212,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3582,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2071,1000 persons,5.181,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3583,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2072,1000 persons,5.156,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3584,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2073,1000 persons,5.13,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3585,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2074,1000 persons,5.104,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3586,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2075,1000 persons,5.078,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3587,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2076,1000 persons,5.055,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3588,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2077,1000 persons,5.03,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3589,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2078,1000 persons,4.997,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3590,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2079,1000 persons,4.975,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3591,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2080,1000 persons,4.954,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3592,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2081,1000 persons,4.928,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3593,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2082,1000 persons,4.903,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3594,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2083,1000 persons,4.876,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3595,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2084,1000 persons,4.848,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3596,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2085,1000 persons,4.829,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3597,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2086,1000 persons,4.806,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3598,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2087,1000 persons,4.783,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3599,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2088,1000 persons,4.755,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3600,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2089,1000 persons,4.73,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3601,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2090,1000 persons,4.71,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3602,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2091,1000 persons,4.689,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3603,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2092,1000 persons,4.661,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3604,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2093,1000 persons,4.638,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3605,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2094,1000 persons,4.616,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3606,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2095,1000 persons,4.594,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3607,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2096,1000 persons,4.572,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3608,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2097,1000 persons,4.549,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3609,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2098,1000 persons,4.53,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3610,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2099,1000 persons,4.509,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3611,SHN,"Saint Helena, Ascension and Tristan da Cunha",Total Population - Both sexes,2100,1000 persons,4.487,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3612,STP,Sao Tome and Principe,Total Population - Both sexes,2017,1000 persons,207.089,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3613,STP,Sao Tome and Principe,Total Population - Both sexes,2018,1000 persons,211.028,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3614,STP,Sao Tome and Principe,Total Population - Both sexes,2019,1000 persons,215.056,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3615,STP,Sao Tome and Principe,Total Population - Both sexes,2020,1000 persons,219.159,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3616,STP,Sao Tome and Principe,Total Population - Both sexes,2021,1000 persons,223.368,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3617,STP,Sao Tome and Principe,Total Population - Both sexes,2022,1000 persons,227.679,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3618,STP,Sao Tome and Principe,Total Population - Both sexes,2023,1000 persons,232.137,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3619,STP,Sao Tome and Principe,Total Population - Both sexes,2024,1000 persons,236.76,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3620,STP,Sao Tome and Principe,Total Population - Both sexes,2025,1000 persons,241.571,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3621,STP,Sao Tome and Principe,Total Population - Both sexes,2026,1000 persons,246.584,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3622,STP,Sao Tome and Principe,Total Population - Both sexes,2027,1000 persons,251.791,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3623,STP,Sao Tome and Principe,Total Population - Both sexes,2028,1000 persons,257.163,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3624,STP,Sao Tome and Principe,Total Population - Both sexes,2029,1000 persons,262.656,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3625,STP,Sao Tome and Principe,Total Population - Both sexes,2030,1000 persons,268.244,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3626,STP,Sao Tome and Principe,Total Population - Both sexes,2031,1000 persons,273.908,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3627,STP,Sao Tome and Principe,Total Population - Both sexes,2032,1000 persons,279.663,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3628,STP,Sao Tome and Principe,Total Population - Both sexes,2033,1000 persons,285.489,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3629,STP,Sao Tome and Principe,Total Population - Both sexes,2034,1000 persons,291.407,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3630,STP,Sao Tome and Principe,Total Population - Both sexes,2035,1000 persons,297.387,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3631,STP,Sao Tome and Principe,Total Population - Both sexes,2036,1000 persons,303.438,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3632,STP,Sao Tome and Principe,Total Population - Both sexes,2037,1000 persons,309.559,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3633,STP,Sao Tome and Principe,Total Population - Both sexes,2038,1000 persons,315.736,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3634,STP,Sao Tome and Principe,Total Population - Both sexes,2039,1000 persons,321.976,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3635,STP,Sao Tome and Principe,Total Population - Both sexes,2040,1000 persons,328.273,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3636,STP,Sao Tome and Principe,Total Population - Both sexes,2041,1000 persons,334.628,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3637,STP,Sao Tome and Principe,Total Population - Both sexes,2042,1000 persons,341.052,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3638,STP,Sao Tome and Principe,Total Population - Both sexes,2043,1000 persons,347.518,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3639,STP,Sao Tome and Principe,Total Population - Both sexes,2044,1000 persons,354.043,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3640,STP,Sao Tome and Principe,Total Population - Both sexes,2045,1000 persons,360.61,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3641,STP,Sao Tome and Principe,Total Population - Both sexes,2046,1000 persons,367.24,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3642,STP,Sao Tome and Principe,Total Population - Both sexes,2047,1000 persons,373.917,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3643,STP,Sao Tome and Principe,Total Population - Both sexes,2048,1000 persons,380.635,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3644,STP,Sao Tome and Principe,Total Population - Both sexes,2049,1000 persons,387.389,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3645,STP,Sao Tome and Principe,Total Population - Both sexes,2050,1000 persons,394.153,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3646,STP,Sao Tome and Principe,Total Population - Both sexes,2051,1000 persons,400.945,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3647,STP,Sao Tome and Principe,Total Population - Both sexes,2052,1000 persons,407.748,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3648,STP,Sao Tome and Principe,Total Population - Both sexes,2053,1000 persons,414.567,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3649,STP,Sao Tome and Principe,Total Population - Both sexes,2054,1000 persons,421.39,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3650,STP,Sao Tome and Principe,Total Population - Both sexes,2055,1000 persons,428.228,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3651,STP,Sao Tome and Principe,Total Population - Both sexes,2056,1000 persons,435.063,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3652,STP,Sao Tome and Principe,Total Population - Both sexes,2057,1000 persons,441.898,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3653,STP,Sao Tome and Principe,Total Population - Both sexes,2058,1000 persons,448.735,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3654,STP,Sao Tome and Principe,Total Population - Both sexes,2059,1000 persons,455.577,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
3655,STP,Sao Tome and Principe,Total Population - Both sexes,2060,1000 persons,462.422,Safely managed drinking water sources,0,30,"World Health Organization (WHO) and United Nations Children's Fund (UNICEF), Geneva and New York, the WHO/UNICEF Joint Monitoring Programme for the Water and Sanitation database, last accessed May 2019."
